transactions_id,status,mode,Sale_Date,customer_id,gender,age,category,product,region,quantiy,price_per_unit,cogs,total_sale
1556,Pending,Credit Card,17-05-2023,35,Female,18,Electronics,Headphone,north,1,50,22.5,50
1782,Failed,Bank Transfer,07-04-2023,116,Male,59,Clothing,Jacket,north,3,300,141,900
1906,Success,PayPal,01-10-2022,58,Female,20,Clothing,Shirt,north,1,50,26.5,50
560,Pending,Credit Card,23-10-2023,7,Female,25,Electronics,Light,east,1,50,19,50
944,Failed,Bank Transfer,23-08-2022,136,Male,44,Clothing,Shirt,east,2,25,12,50
1560,Success,PayPal,13-11-2022,91,Female,25,Electronics,Headphone,west,1,50,18.5,50
1944,Pending,Credit Card,18-07-2023,63,Male,44,Clothing,Jacket,west,2,25,6.5,50
481,Failed,Bank Transfer,13-07-2023,48,Female,43,Electronics,Speaker,north,4,300,114,1200
867,Success,PayPal,24-07-2022,152,Male,21,Electronics,Headphone,west,1,500,185,500
882,Pending,Credit Card,22-10-2023,144,Female,64,Electronics,Light,north,2,25,13.25,50
961,Failed,Bank Transfer,22-03-2023,86,Male,53,Beauty,Moisturizer,South,4,50,23,200
1481,Success,PayPal,09-11-2023,20,Female,43,Electronics,Headphone,South,4,300,114,1200
1867,Pending,Credit Card,16-05-2023,144,Male,21,Electronics,Light,South,1,500,190,500
1882,Failed,Bank Transfer,21-06-2023,15,Female,64,Electronics,Speaker,west,2,25,9,50
1961,Success,PayPal,15-05-2022,95,Male,53,Beauty,Moisturizer,east,4,50,20.5,200
187,Pending,Credit Card,20-02-2022,88,Female,64,Clothing,Pant,South,2,50,21,100
446,Failed,Bank Transfer,02-11-2022,104,Male,21,Electronics,Speaker,South,1,50,13,50
1187,Success,PayPal,07-07-2023,52,Female,64,Clothing,Sweater,west,2,50,12.5,100
1446,Pending,Credit Card,23-01-2022,155,Male,21,Electronics,Headphone,north,1,50,23.5,50
539,Failed,Bank Transfer,30-11-2023,135,Male,25,Beauty,Face Serum,South,1,500,205,500
587,Success,PayPal,04-09-2023,91,Female,40,Beauty,Lip Balm,north,4,300,99,1200
1539,Pending,Credit Card,06-12-2022,96,Male,25,Beauty,Face Wash,north,1,500,170,500
1587,Failed,Bank Transfer,05-11-2022,140,Female,40,Beauty,Face Serum,north,4,300,105,1200
212,Success,PayPal,12-10-2023,105,Male,21,Clothing,Jacket,west,3,500,215,1500
765,Pending,Credit Card,16-10-2022,77,Male,43,Clothing,Sweater,west,4,50,12.5,200
769,Failed,Bank Transfer,09-09-2022,18,Female,31,Electronics,Fan,east,4,30,10.2,120
1212,Success,PayPal,16-03-2022,142,Male,21,Clothing,Jacket,west,3,500,265,1500
1765,Pending,Credit Card,18-10-2022,13,Male,43,Clothing,Pant,north,4,50,16,200
1769,Failed,Bank Transfer,08-10-2023,116,Female,31,Electronics,Headphone,north,4,30,9.3,120
321,Success,PayPal,24-09-2023,30,Female,26,Electronics,Speaker,east,2,25,9.5,50
356,Pending,Credit Card,27-08-2023,71,Male,50,Electronics,Headphone,South,3,500,255,1500
510,Failed,Bank Transfer,29-05-2023,14,Female,39,Beauty,Lip Balm,north,4,50,13,200
534,Success,PayPal,27-04-2023,112,Male,45,Clothing,Jacket,west,2,500,140,1000
1321,Pending,Credit Card,23-04-2023,155,Female,26,Electronics,Headphone,South,2,25,10.5,50
1356,Failed,Bank Transfer,18-12-2023,11,Male,50,Electronics,Headphone,west,3,500,245,1500
1510,Success,PayPal,20-11-2022,124,Female,39,Beauty,Face Wash,west,4,50,19,200
1534,Pending,Credit Card,13-06-2022,72,Male,45,Clothing,Pant,east,2,500,270,1000
104,Failed,Bank Transfer,09-06-2022,129,Female,34,Beauty,Lip Balm,west,2,500,190,1000
110,Success,PayPal,18-11-2022,149,Male,27,Clothing,Pant,north,3,300,99,900
352,Pending,Credit Card,28-07-2023,54,Male,57,Electronics,Speaker,west,2,500,175,1000
365,Failed,Bank Transfer,23-02-2023,151,Male,31,Clothing,Shirt,east,1,300,93,300
887,Success,PayPal,24-02-2022,44,Male,59,Clothing,Jacket,west,4,25,10,100
1104,Pending,Credit Card,11-07-2022,70,Female,34,Beauty,Lip Balm,east,2,500,150,1000
1110,Failed,Bank Transfer,26-10-2022,62,Male,27,Clothing,Shirt,South,3,300,114,900
1352,Success,PayPal,19-10-2023,14,Male,57,Electronics,Headphone,west,2,500,260,1000
1365,Pending,Credit Card,08-11-2023,18,Male,31,Clothing,Shirt,east,1,300,156,300
1887,Failed,Bank Transfer,11-12-2023,113,Male,59,Clothing,Shirt,west,4,25,10,100
629,Success,PayPal,05-01-2023,39,Male,62,Electronics,Speaker,east,2,25,8,50
1629,Pending,Credit Card,17-02-2022,144,Male,62,Electronics,Headphone,north,2,25,10.75,50
655,Failed,Bank Transfer,31-10-2022,19,Female,55,Clothing,Shirt,South,1,500,210,500
1655,Success,PayPal,28-05-2023,8,Female,55,Clothing,Sweater,South,1,500,125,500
567,Pending,Credit Card,08-05-2023,5,Female,25,Clothing,Pant,north,3,300,144,900
1567,Failed,Bank Transfer,07-04-2023,76,Female,25,Clothing,Jacket,north,3,300,162,900
182,Success,PayPal,21-06-2023,27,Male,62,Beauty,Lip Balm,west,4,30,10.2,120
819,Pending,Credit Card,15-08-2023,111,Female,35,Beauty,Face Serum,north,2,50,26,100
1182,Failed,Bank Transfer,03-01-2023,14,Male,62,Beauty,Lip Balm,west,4,30,12.9,120
1819,Success,PayPal,05-11-2022,83,Female,35,Beauty,Moisturizer,north,2,50,13.5,100
100,Pending,Credit Card,08-02-2022,21,Male,41,Electronics,Fan,north,1,30,9.3,30
833,Failed,Bank Transfer,09-05-2023,85,Male,42,Beauty,Moisturizer,west,4,50,24.5,200
1100,Success,PayPal,20-01-2023,136,Male,41,Electronics,Light,east,1,30,13.2,30
1833,Pending,Credit Card,30-01-2022,56,Male,42,Beauty,Lip Balm,east,4,50,18,200
542,Failed,Bank Transfer,01-06-2023,50,Female,20,Beauty,Moisturizer,South,1,50,24,50
723,Success,PayPal,14-07-2022,120,Female,54,Beauty,Face Wash,west,4,50,20.5,200
726,Pending,Credit Card,05-06-2022,72,Male,47,Clothing,Jacket,east,4,300,126,1200
1542,Failed,Bank Transfer,17-05-2023,147,Female,20,Beauty,Lip Balm,east,1,50,14.5,50
1723,Success,PayPal,10-02-2022,40,Female,54,Beauty,Lip Balm,South,4,50,18,200
1726,Pending,Credit Card,26-06-2023,13,Male,47,Clothing,Sweater,west,4,300,93,1200
488,Failed,Bank Transfer,05-07-2022,26,Female,51,Electronics,Speaker,South,3,300,123,900
1488,Success,PayPal,12-11-2022,9,Female,51,Electronics,Fan,east,3,300,126,900
239,Pending,Credit Card,19-09-2022,1,Male,38,Electronics,Headphone,South,3,500,165,1500
498,Failed,Bank Transfer,22-03-2022,41,Female,50,Clothing,Jacket,South,4,25,8.25,100
532,Success,PayPal,15-08-2022,92,Female,64,Clothing,Jacket,north,4,30,12.9,120
669,Pending,Credit Card,23-01-2022,110,Male,24,Beauty,Lip Balm,east,4,300,87,1200
877,Failed,Bank Transfer,01-10-2022,134,Female,58,Clothing,Shirt,east,1,25,6.75,25
1239,Success,PayPal,08-07-2022,134,Male,38,Electronics,Fan,west,3,500,255,1500
1498,Pending,Credit Card,29-08-2022,51,Female,50,Clothing,Pant,north,4,25,12.5,100
1532,Failed,Bank Transfer,23-03-2022,51,Female,64,Clothing,Pant,west,4,30,15.6,120
1669,Success,PayPal,04-08-2022,83,Male,24,Beauty,Lip Balm,South,4,300,123,1200
1877,Pending,Credit Card,25-01-2023,72,Female,58,Clothing,Sweater,north,1,25,10.5,25
422,Failed,Bank Transfer,21-08-2022,67,Female,28,Clothing,Shirt,west,3,30,13.2,90
466,Success,PayPal,11-01-2023,66,Male,63,Electronics,Speaker,South,4,25,13.75,100
1422,Pending,Credit Card,07-05-2022,35,Female,28,Clothing,Jacket,north,3,30,13.5,90
1466,Failed,Bank Transfer,16-01-2023,64,Male,63,Electronics,Speaker,north,4,25,10.75,100
583,Success,PayPal,28-01-2022,131,Female,24,Electronics,Fan,east,4,25,7.75,100
654,Pending,Credit Card,14-08-2023,92,Male,42,Clothing,Shirt,west,3,25,9.25,75
1583,Failed,Bank Transfer,12-11-2023,102,Female,24,Electronics,Light,north,4,25,13,100
1654,Success,PayPal,13-10-2023,111,Male,42,Clothing,Shirt,South,3,25,6.25,75
40,Pending,Credit Card,07-06-2022,78,Male,45,Beauty,Face Serum,west,1,50,24.5,50
699,Failed,Bank Transfer,21-11-2022,129,Female,37,Clothing,Jacket,west,4,30,16.2,120
727,Success,PayPal,15-11-2023,32,Male,55,Beauty,Face Serum,west,3,300,105,900
830,Pending,Credit Card,29-09-2022,77,Female,64,Clothing,Jacket,east,3,50,18.5,150
1040,Failed,Bank Transfer,12-12-2023,112,Male,45,Beauty,Moisturizer,north,1,50,21,50
1699,Success,PayPal,29-07-2023,23,Female,37,Clothing,Jacket,north,4,30,12.9,120
1727,Pending,Credit Card,08-08-2023,72,Male,55,Beauty,Lip Balm,South,3,300,75,900
1830,Failed,Bank Transfer,04-03-2023,87,Female,64,Clothing,Shirt,west,3,50,21,150
224,Success,PayPal,11-11-2022,99,Female,25,Clothing,Sweater,east,1,50,24,50
271,Pending,Credit Card,12-09-2023,44,Female,62,Beauty,Face Serum,north,4,30,9.3,120
1224,Failed,Bank Transfer,20-01-2022,103,Female,25,Clothing,Pant,South,1,50,20,50
1271,Success,PayPal,19-01-2022,27,Female,62,Beauty,Face Serum,west,4,30,9,120
36,Pending,Credit Card,22-02-2023,40,Male,52,Beauty,Lip Balm,north,3,300,144,900
157,Failed,Bank Transfer,15-05-2022,98,Male,62,Electronics,Speaker,north,4,500,170,2000
796,Success,PayPal,01-10-2022,38,Male,43,Beauty,Moisturizer,east,4,30,7.8,120
839,Pending,Credit Card,11-11-2023,130,Female,20,Electronics,Headphone,west,4,300,96,1200
927,Failed,Bank Transfer,21-02-2022,83,Male,43,Electronics,Fan,north,4,500,250,2000
1036,Success,PayPal,17-08-2022,121,Male,52,Beauty,Lip Balm,South,3,300,117,900
1157,Pending,Credit Card,23-12-2022,81,Male,62,Electronics,Light,South,4,500,270,2000
1796,Failed,Bank Transfer,12-11-2023,69,Male,43,Beauty,Lip Balm,east,4,30,11.1,120
1839,Success,PayPal,28-08-2022,92,Female,20,Electronics,Speaker,South,4,300,156,1200
1927,Pending,Credit Card,06-09-2023,46,Male,43,Electronics,Fan,South,4,500,180,2000
407,Failed,Bank Transfer,16-07-2022,117,Female,46,Electronics,Speaker,north,3,300,138,900
1407,Success,PayPal,10-04-2022,54,Female,46,Electronics,Light,north,3,300,120,900
46,Pending,Credit Card,08-11-2022,54,Female,20,Electronics,Speaker,South,4,300,84,1200
509,Failed,Bank Transfer,10-07-2023,70,Female,37,Electronics,Light,west,3,300,141,900
874,Success,PayPal,17-01-2022,90,Male,60,Beauty,Moisturizer,South,1,30,12.6,30
1046,Pending,Credit Card,21-07-2023,5,Female,20,Electronics,Headphone,north,4,300,156,1200
1509,Failed,Bank Transfer,25-11-2022,67,Female,37,Electronics,Speaker,South,3,300,129,900
1874,Success,PayPal,14-05-2022,126,Male,60,Beauty,Face Wash,east,1,30,12.6,30
788,Pending,Credit Card,20-06-2022,90,Female,52,Beauty,Moisturizer,South,3,300,105,900
1788,Failed,Bank Transfer,03-05-2022,98,Female,52,Beauty,Lip Balm,South,3,300,150,900
378,Success,PayPal,03-11-2022,81,Male,50,Beauty,Face Serum,South,1,300,165,300
1378,Pending,Credit Card,28-04-2022,27,Male,50,Beauty,Lip Balm,east,1,300,132,300
480,Failed,Bank Transfer,22-12-2022,126,Female,42,Beauty,Face Wash,east,4,500,225,2000
492,Success,PayPal,16-12-2023,4,Male,61,Beauty,Moisturizer,west,4,25,6.5,100
737,Pending,Credit Card,23-03-2023,26,Female,33,Clothing,Shirt,east,1,50,14,50
1480,Failed,Bank Transfer,26-11-2023,3,Female,42,Beauty,Moisturizer,east,4,500,165,2000
1492,Success,PayPal,26-08-2023,146,Male,61,Beauty,Face Serum,west,4,25,10,100
1737,Pending,Credit Card,14-11-2022,40,Female,33,Clothing,Pant,north,1,50,14,50
684,Failed,Bank Transfer,20-06-2023,54,Female,28,Clothing,Shirt,north,2,500,225,1000
878,Success,PayPal,26-10-2023,31,Female,20,Clothing,Shirt,South,1,30,11.7,30
1684,Pending,Credit Card,23-01-2023,43,Female,28,Clothing,Pant,north,2,500,200,1000
1878,Failed,Bank Transfer,24-01-2023,97,Female,20,Clothing,Pant,north,1,30,7.5,30
78,Success,PayPal,17-02-2023,68,Female,47,Clothing,Pant,west,3,500,265,1500
260,Pending,Credit Card,19-01-2023,107,Male,28,Beauty,Face Wash,east,2,30,10.5,60
455,Failed,Bank Transfer,21-11-2023,134,Male,31,Electronics,Fan,east,4,25,13.25,100
837,Success,PayPal,15-01-2023,53,Male,18,Beauty,Lip Balm,west,3,30,7.5,90
1078,Pending,Credit Card,04-05-2023,16,Female,47,Clothing,Sweater,west,3,500,125,1500
1260,Failed,Bank Transfer,19-07-2023,117,Male,28,Beauty,Face Wash,South,2,30,13.5,60
1455,Success,PayPal,27-08-2022,32,Male,31,Electronics,Speaker,west,4,25,13.75,100
1837,Pending,Credit Card,29-03-2023,32,Male,18,Beauty,Face Serum,north,3,30,8.1,90
45,Failed,Bank Transfer,20-03-2022,121,Female,55,Electronics,Light,north,1,30,10.5,30
449,Success,PayPal,03-01-2022,58,Male,25,Electronics,Speaker,South,4,50,26.5,200
1045,Pending,Credit Card,26-02-2022,110,Female,55,Electronics,Fan,north,1,30,9.9,30
1449,Failed,Bank Transfer,26-04-2022,12,Male,25,Electronics,Fan,South,4,50,23.5,200
904,Success,PayPal,01-04-2022,43,Male,28,Clothing,Shirt,east,1,500,160,500
1904,Pending,Credit Card,25-11-2022,117,Male,28,Clothing,Sweater,east,1,500,220,500
59,Failed,Bank Transfer,14-11-2022,61,Male,62,Clothing,Shirt,west,1,50,27,50
128,Success,PayPal,21-12-2022,77,Male,25,Beauty,Face Serum,east,1,500,180,500
186,Pending,Credit Card,31-03-2022,92,Male,20,Clothing,Pant,west,4,50,23.5,200
802,Failed,Bank Transfer,22-09-2023,57,Female,46,Beauty,Face Wash,west,1,30,9.9,30
1059,Success,PayPal,12-07-2022,89,Male,62,Clothing,Shirt,South,1,50,12.5,50
1128,Pending,Credit Card,04-01-2022,60,Male,25,Beauty,Face Wash,east,1,500,135,500
1186,Failed,Bank Transfer,10-09-2023,5,Male,20,Clothing,Sweater,South,4,50,18.5,200
1802,Success,PayPal,13-07-2022,33,Female,46,Beauty,Face Serum,east,1,30,9.6,30
75,Pending,Credit Card,15-05-2023,110,Male,61,Beauty,Face Wash,west,4,50,13.5,200
447,Failed,Bank Transfer,18-04-2023,37,Male,22,Beauty,Face Serum,South,4,500,245,2000
528,Success,PayPal,11-12-2023,102,Female,36,Clothing,Pant,north,2,30,9.6,60
1075,Pending,Credit Card,14-09-2022,92,Male,61,Beauty,Moisturizer,South,4,50,21.5,200
1447,Failed,Bank Transfer,30-05-2022,137,Male,22,Beauty,Moisturizer,north,4,500,155,2000
1528,Success,PayPal,06-07-2023,126,Female,36,Clothing,Jacket,South,2,30,12.3,60
759,Pending,Credit Card,23-05-2023,75,Male,49,Electronics,Speaker,east,2,50,21.5,100
870,Failed,Bank Transfer,11-04-2022,16,Female,46,Electronics,Light,east,4,30,11.1,120
1759,Success,PayPal,03-11-2022,102,Male,49,Electronics,Speaker,east,2,50,23,100
1870,Pending,Credit Card,09-11-2023,119,Female,46,Electronics,Fan,north,4,30,10.5,120
77,Failed,Bank Transfer,07-04-2022,44,Female,47,Clothing,Shirt,west,2,50,24,100
381,Success,PayPal,30-01-2022,63,Female,44,Clothing,Jacket,South,4,25,12.25,100
439,Pending,Credit Card,06-05-2022,42,Male,50,Clothing,Jacket,north,3,25,11.75,75
792,Failed,Bank Transfer,04-01-2023,4,Female,20,Beauty,Lip Balm,north,1,50,26.5,50
1077,Success,PayPal,16-12-2022,141,Female,47,Clothing,Jacket,west,2,50,15,100
1381,Pending,Credit Card,26-10-2022,48,Female,44,Clothing,Shirt,South,4,25,7.75,100
1439,Failed,Bank Transfer,18-11-2023,76,Male,50,Clothing,Pant,east,3,25,7.25,75
1792,Success,PayPal,26-08-2023,88,Female,20,Beauty,Lip Balm,west,1,50,26.5,50
176,Pending,Credit Card,26-05-2023,53,Female,43,Beauty,Moisturizer,South,2,50,25.5,100
216,Failed,Bank Transfer,04-11-2022,141,Male,62,Electronics,Light,north,2,50,26.5,100
1176,Success,PayPal,04-01-2023,34,Female,43,Beauty,Face Serum,South,2,50,21,100
1216,Pending,Credit Card,01-03-2023,23,Male,62,Electronics,Headphone,north,2,50,13,100
772,Failed,Bank Transfer,14-04-2023,25,Male,26,Electronics,Light,north,1,30,16.2,30
1772,Success,PayPal,03-02-2022,59,Male,26,Electronics,Speaker,north,1,30,13.2,30
53,Pending,Credit Card,06-01-2022,32,Male,34,Electronics,Light,north,2,50,22,100
1053,Failed,Bank Transfer,10-02-2023,40,Male,34,Electronics,Headphone,South,2,50,20.5,100
43,Success,PayPal,18-03-2023,118,Female,48,Clothing,Shirt,west,1,300,111,300
71,Pending,Credit Card,16-02-2023,32,Female,51,Beauty,Lip Balm,east,4,25,11.5,100
93,Failed,Bank Transfer,25-01-2022,148,Female,35,Beauty,Lip Balm,east,4,500,140,2000
302,Success,PayPal,09-02-2023,26,Male,57,Beauty,Lip Balm,east,2,300,135,600
551,Pending,Credit Card,21-03-2023,99,Male,45,Electronics,Headphone,west,3,300,141,900
681,Failed,Bank Transfer,04-08-2023,24,Female,43,Electronics,Fan,north,2,30,8.4,60
722,Success,PayPal,24-02-2023,25,Male,20,Beauty,Face Wash,South,3,300,162,900
728,Pending,Credit Card,02-06-2022,78,Male,51,Electronics,Light,east,3,50,18,150
829,Failed,Bank Transfer,24-03-2022,52,Male,61,Beauty,Moisturizer,west,3,30,9.6,90
955,Success,PayPal,16-01-2022,16,Male,58,Clothing,Sweater,South,1,25,12.5,25
1043,Pending,Credit Card,30-11-2023,20,Female,48,Clothing,Sweater,north,1,300,87,300
1071,Failed,Bank Transfer,21-09-2023,155,Female,51,Beauty,Lip Balm,north,4,25,6.75,100
1093,Success,PayPal,06-11-2023,87,Female,35,Beauty,Moisturizer,east,4,500,270,2000
1302,Pending,Credit Card,21-12-2022,20,Male,57,Beauty,Face Serum,west,2,300,102,600
1551,Failed,Bank Transfer,12-11-2023,84,Male,45,Electronics,Light,north,3,300,81,900
1681,Success,PayPal,09-11-2022,53,Female,43,Electronics,Light,north,2,30,11.1,60
1722,Pending,Credit Card,30-01-2022,22,Male,20,Beauty,Moisturizer,east,3,300,159,900
1728,Failed,Bank Transfer,23-05-2023,77,Male,51,Electronics,Headphone,west,3,50,25,150
1829,Success,PayPal,30-05-2022,58,Male,61,Beauty,Face Serum,west,3,30,12,90
1955,Pending,Credit Card,15-09-2022,134,Male,58,Clothing,Jacket,north,1,25,6.5,25
144,Failed,Bank Transfer,26-03-2022,119,Female,59,Beauty,Lip Balm,east,3,500,255,1500
474,Success,PayPal,08-05-2022,145,Female,26,Clothing,Pant,South,3,500,210,1500
1144,Pending,Credit Card,30-12-2022,148,Female,59,Beauty,Face Wash,South,3,500,125,1500
1474,Failed,Bank Transfer,15-05-2022,84,Female,26,Clothing,Pant,north,3,500,255,1500
603,Success,PayPal,18-04-2022,95,Female,40,Clothing,Sweater,north,3,30,14.1,90
661,Pending,Credit Card,05-08-2022,10,Female,44,Clothing,Jacket,west,4,25,7,100
1603,Failed,Bank Transfer,04-12-2023,132,Female,40,Clothing,Jacket,west,3,30,13.2,90
1661,Success,PayPal,07-07-2023,20,Female,44,Clothing,Sweater,east,4,25,6.25,100
143,Pending,Credit Card,11-02-2023,118,Female,45,Clothing,Sweater,north,1,50,27.5,50
515,Failed,Bank Transfer,13-02-2022,71,Female,49,Clothing,Shirt,South,3,300,75,900
1143,Success,PayPal,01-05-2023,23,Female,45,Clothing,Jacket,South,1,50,15,50
1515,Pending,Credit Card,04-02-2023,107,Female,49,Clothing,Sweater,west,3,300,135,900
304,Failed,Bank Transfer,23-03-2023,59,Female,37,Electronics,Light,west,2,30,15.6,60
676,Success,PayPal,10-07-2023,80,Male,63,Electronics,Headphone,South,3,500,205,1500
686,Pending,Credit Card,06-01-2022,68,Female,28,Electronics,Light,north,4,50,23.5,200
698,Failed,Bank Transfer,17-03-2022,116,Female,64,Electronics,Light,South,1,300,123,300
1304,Success,PayPal,26-09-2022,4,Female,37,Electronics,Headphone,east,2,30,9.3,60
1676,Pending,Credit Card,21-09-2023,91,Male,63,Electronics,Speaker,north,3,500,210,1500
1686,Failed,Bank Transfer,10-12-2023,151,Female,28,Electronics,Fan,west,4,50,26,200
1698,Success,PayPal,07-04-2022,146,Female,64,Electronics,Fan,South,1,300,105,300
709,Pending,Credit Card,22-09-2022,61,Female,19,Electronics,Speaker,east,2,500,140,1000
1709,Failed,Bank Transfer,13-09-2023,97,Female,19,Electronics,Speaker,north,2,500,185,1000
114,Success,PayPal,17-04-2022,92,Female,22,Beauty,Face Wash,east,4,25,9.25,100
359,Pending,Credit Card,15-12-2022,122,Male,50,Clothing,Pant,east,1,50,22.5,50
1114,Failed,Bank Transfer,18-08-2022,100,Female,22,Beauty,Face Serum,east,4,25,12,100
1359,Success,PayPal,17-05-2022,55,Male,50,Clothing,Jacket,South,1,50,19,50
773,Pending,Credit Card,14-01-2023,3,Male,25,Electronics,Headphone,west,4,500,175,2000
1773,Failed,Bank Transfer,12-12-2023,80,Male,25,Electronics,Headphone,west,4,500,165,2000
127,Success,PayPal,20-05-2023,40,Female,33,Clothing,Sweater,South,2,25,7.5,50
213,Pending,Credit Card,13-08-2023,113,Male,27,Beauty,Face Wash,north,3,500,275,1500
487,Failed,Bank Transfer,09-04-2023,36,Male,44,Clothing,Pant,west,4,500,235,2000
495,Success,PayPal,24-06-2022,131,Male,24,Beauty,Face Serum,west,2,30,11.7,60
605,Pending,Credit Card,19-10-2023,76,Male,37,Electronics,Speaker,west,2,500,180,1000
1127,Failed,Bank Transfer,15-03-2022,87,Female,33,Clothing,Pant,north,2,25,13,50
1213,Success,PayPal,21-06-2023,41,Male,27,Beauty,Face Wash,South,3,500,185,1500
1487,Pending,Credit Card,01-02-2023,131,Male,44,Clothing,Jacket,west,4,500,140,2000
1495,Failed,Bank Transfer,14-03-2023,113,Male,24,Beauty,Face Wash,east,2,30,16.2,60
1605,Success,PayPal,24-01-2022,2,Male,37,Electronics,Fan,South,2,500,165,1000
105,Pending,Credit Card,18-06-2023,82,Female,22,Electronics,Fan,north,1,500,230,500
299,Failed,Bank Transfer,25-01-2023,76,Male,61,Electronics,Headphone,east,2,500,230,1000
934,Success,PayPal,22-11-2022,111,Male,30,Beauty,Moisturizer,east,1,500,240,500
1105,Pending,Credit Card,12-11-2022,19,Female,22,Electronics,Light,west,1,500,270,500
1299,Failed,Bank Transfer,08-05-2022,11,Male,61,Electronics,Speaker,South,2,500,250,1000
1934,Success,PayPal,08-09-2022,69,Male,30,Beauty,Face Serum,South,1,500,150,500
270,Pending,Credit Card,17-12-2022,84,Male,43,Electronics,Fan,west,1,300,117,300
338,Failed,Bank Transfer,05-02-2022,44,Male,54,Beauty,Lip Balm,north,2,50,20,100
543,Success,PayPal,16-04-2022,121,Male,49,Beauty,Face Serum,west,2,300,75,600
1270,Pending,Credit Card,25-08-2022,84,Male,43,Electronics,Fan,South,1,300,108,300
1338,Failed,Bank Transfer,25-01-2022,31,Male,54,Beauty,Face Wash,South,2,50,19,100
1543,Success,PayPal,03-10-2022,73,Male,49,Beauty,Moisturizer,west,2,300,123,600
557,Pending,Credit Card,27-09-2023,155,Female,20,Beauty,Lip Balm,South,3,30,12.9,90
702,Failed,Bank Transfer,03-03-2023,66,Female,60,Clothing,Pant,west,2,300,78,600
864,Success,PayPal,31-07-2023,139,Female,51,Electronics,Fan,north,1,500,215,500
1557,Pending,Credit Card,04-08-2022,14,Female,20,Beauty,Face Serum,South,3,30,10.2,90
1702,Failed,Bank Transfer,31-07-2023,102,Female,60,Clothing,Pant,South,2,300,87,600
1864,Success,PayPal,30-04-2023,112,Female,51,Electronics,Headphone,east,1,500,190,500
254,Pending,Credit Card,14-12-2022,104,Male,41,Electronics,Fan,north,1,500,165,500
295,Failed,Bank Transfer,01-02-2022,80,Female,27,Beauty,Face Serum,west,3,300,105,900
457,Success,PayPal,28-11-2022,38,Female,58,Beauty,Face Serum,east,3,300,147,900
668,Pending,Credit Card,17-06-2022,135,Female,62,Electronics,Headphone,north,3,50,24.5,150
850,Failed,Bank Transfer,14-09-2023,58,Female,26,Beauty,Face Serum,north,2,500,235,1000
1254,Success,PayPal,12-04-2023,86,Male,41,Electronics,Light,east,1,500,180,500
1295,Pending,Credit Card,04-11-2023,86,Female,27,Beauty,Moisturizer,east,3,300,81,900
1457,Failed,Bank Transfer,25-03-2023,140,Female,58,Beauty,Face Wash,west,3,300,108,900
1668,Success,PayPal,13-03-2023,132,Female,62,Electronics,Light,north,3,50,14,150
1850,Pending,Credit Card,16-02-2022,154,Female,26,Beauty,Face Serum,west,2,500,240,1000
541,Failed,Bank Transfer,25-12-2022,39,Male,56,Beauty,Lip Balm,west,1,500,215,500
980,Success,PayPal,14-10-2022,147,Female,31,Electronics,Headphone,west,3,25,12.5,75
1541,Pending,Credit Card,02-10-2023,57,Male,56,Beauty,Face Wash,east,1,500,195,500
1980,Failed,Bank Transfer,23-08-2023,112,Female,31,Electronics,Light,north,3,25,6.5,75
262,Success,PayPal,15-09-2023,30,Female,32,Beauty,Face Serum,west,4,30,12.6,120
467,Pending,Credit Card,24-01-2022,151,Female,53,Electronics,Headphone,west,3,50,14.5,150
1262,Failed,Bank Transfer,13-08-2022,127,Female,32,Beauty,Lip Balm,east,4,30,8.4,120
1467,Success,PayPal,13-08-2023,89,Female,53,Electronics,Light,South,3,50,14,150
463,Pending,Credit Card,29-01-2023,55,Female,54,Beauty,Face Serum,north,3,500,175,1500
1463,Failed,Bank Transfer,29-07-2022,98,Female,54,Beauty,Face Wash,west,3,500,170,1500
598,Success,PayPal,23-06-2022,7,Male,37,Beauty,Lip Balm,South,4,30,11.1,120
667,Pending,Credit Card,01-12-2022,22,Female,29,Electronics,Headphone,east,1,500,190,500
672,Failed,Bank Transfer,17-02-2022,1,Female,34,Beauty,Face Wash,north,2,50,27.5,100
1598,Success,PayPal,15-01-2023,126,Male,37,Beauty,Face Wash,east,4,30,9.9,120
1667,Pending,Credit Card,04-07-2022,40,Female,29,Electronics,Fan,north,1,500,125,500
1672,Failed,Bank Transfer,28-03-2023,87,Female,34,Beauty,Lip Balm,west,2,50,15.5,100
949,Success,PayPal,20-06-2023,21,Female,41,Electronics,Speaker,east,2,25,9,50
1949,Pending,Credit Card,11-11-2022,105,Female,41,Electronics,Speaker,east,2,25,12.5,50
27,Failed,Bank Transfer,14-12-2023,39,Female,38,Beauty,Lip Balm,east,2,25,8.25,50
347,Success,PayPal,26-03-2022,26,Male,42,Electronics,Speaker,east,1,25,7,25
687,Pending,Credit Card,27-06-2022,86,Female,53,Electronics,Headphone,north,1,300,150,300
1027,Failed,Bank Transfer,30-04-2022,131,Female,38,Beauty,Face Serum,east,2,25,7.5,50
1347,Success,PayPal,21-11-2023,7,Male,42,Electronics,Fan,South,1,25,13,25
1687,Pending,Credit Card,17-02-2023,102,Female,53,Electronics,Fan,South,1,300,81,300
549,Failed,Bank Transfer,03-11-2022,114,Female,50,Beauty,Face Wash,north,2,50,12.5,100
675,Success,PayPal,19-07-2023,26,Female,45,Clothing,Sweater,east,2,30,15.9,60
730,Pending,Credit Card,20-02-2022,131,Female,36,Clothing,Jacket,west,2,25,13.25,50
