TransactionID,Status,Mode,SaleDate,Month,CustomerID,Gender,Age,AgeGroup,Category,ProductName,Region,Quantiy,UnitPrice,COGS,TotalSales
504,Success,PayPal,31-03-2023,Mar,4,Female,38,Adult,Beauty,Face Wash,west,3,50,22,150
970,Pending,Credit Card,25-05-2023,May,2,Male,59,Senior,Electronics,Headphone,north,4,500,220,2000
996,Failed,Bank Transfer,03-07-2023,Jul,2,Male,62,Senior,Clothing,Shirt,east,1,50,13.5,50
1048,Success,PayPal,12-07-2023,Jul,3,Male,54,Adult,Electronics,Light,west,3,300,93,900
1118,Pending,Credit Card,13-10-2023,Oct,1,Female,30,Adult,Electronics,Speaker,north,4,500,170,2000
1203,Failed,Bank Transfer,26-11-2023,Nov,2,Male,56,Senior,Clothing,Sweater,west,2,500,145,1000
1305,Success,PayPal,05-04-2023,Apr,5,Female,18,Teen,Beauty,Moisturizer,South,1,30,7.8,30
1358,Pending,Credit Card,04-05-2023,May,5,Female,32,Adult,Beauty,Moisturizer,east,1,300,156,300
1376,Failed,Bank Transfer,15-07-2023,Jul,3,Female,64,Senior,Beauty,Lip Balm,west,1,30,9.9,30
1398,Success,PayPal,19-07-2023,Jul,1,Female,48,Adult,Clothing,Jacket,north,2,300,120,600
1411,Pending,Credit Card,24-11-2023,Nov,1,Male,62,Senior,Electronics,Headphone,north,4,50,26,200
1504,Failed,Bank Transfer,25-01-2023,Jan,4,Female,38,Adult,Beauty,Lip Balm,west,3,50,25.5,150
1970,Success,PayPal,22-05-2023,May,5,Male,59,Senior,Electronics,Speaker,north,4,500,230,2000
1996,Pending,Credit Card,07-12-2023,Dec,2,Male,62,Senior,Clothing,Pant,west,1,50,25,50
81,Failed,Bank Transfer,07-06-2023,Jun,4,Male,40,Adult,Electronics,Light,west,1,50,14.5,50
155,Success,PayPal,18-07-2023,Jul,3,Male,31,Adult,Electronics,Light,north,4,500,150,2000
470,Pending,Credit Card,26-12-2023,Dec,4,Female,57,Senior,Clothing,Pant,west,2,500,165,1000
1081,Failed,Bank Transfer,27-06-2023,Jun,5,Male,40,Adult,Electronics,Fan,west,1,50,17,50
1155,Success,PayPal,03-12-2023,Dec,3,Male,31,Adult,Electronics,Headphone,east,4,500,255,2000
1470,Pending,Credit Card,26-06-2023,Jun,1,Female,57,Senior,Clothing,Shirt,east,2,500,165,1000
106,Failed,Bank Transfer,17-05-2023,May,1,Female,46,Adult,Clothing,Sweater,South,1,50,15,50
818,Success,PayPal,29-05-2023,May,4,Male,30,Adult,Electronics,Light,west,1,500,265,500
1106,Pending,Credit Card,12-08-2023,Aug,3,Female,46,Adult,Clothing,Jacket,north,1,50,14,50
1818,Failed,Bank Transfer,20-09-2023,Sep,4,Male,30,Adult,Electronics,Headphone,east,1,500,150,500
94,Success,PayPal,13-03-2023,Mar,5,Female,47,Adult,Beauty,Face Serum,west,2,500,250,1000
811,Pending,Credit Card,15-04-2023,Apr,2,Male,61,Senior,Beauty,Lip Balm,east,2,25,6.75,50
881,Failed,Bank Transfer,21-12-2023,Dec,4,Male,22,Teen,Electronics,Light,west,1,300,99,300
1094,Success,PayPal,15-06-2023,Jun,1,Female,47,Adult,Beauty,Moisturizer,South,2,500,210,1000
1811,Pending,Credit Card,09-12-2023,Dec,5,Male,61,Senior,Beauty,Lip Balm,north,2,25,8.5,50
1881,Failed,Bank Transfer,11-07-2023,Jul,5,Male,22,Teen,Electronics,Headphone,west,1,300,147,300
403,Success,PayPal,22-04-2023,Apr,5,Male,32,Adult,Clothing,Jacket,north,2,300,78,600
653,Pending,Credit Card,25-11-2023,Nov,3,Male,54,Adult,Clothing,Jacket,east,3,25,9.25,75
694,Failed,Bank Transfer,30-06-2023,Jun,3,Female,39,Adult,Electronics,Fan,South,2,25,10,50
1403,Success,PayPal,25-03-2023,Mar,4,Male,32,Adult,Clothing,Pant,north,2,300,162,600
1653,Pending,Credit Card,23-07-2023,Jul,2,Male,54,Adult,Clothing,Shirt,South,3,25,12.75,75
1694,Failed,Bank Transfer,10-01-2023,Jan,4,Female,39,Adult,Electronics,Fan,north,2,25,9.75,50
4,Success,PayPal,27-08-2023,Aug,3,Male,37,Adult,Clothing,Sweater,South,1,500,200,500
647,Pending,Credit Card,01-03-2023,Mar,5,Male,59,Senior,Clothing,Shirt,north,3,500,190,1500
911,Failed,Bank Transfer,15-07-2023,Jul,3,Male,42,Adult,Electronics,Light,north,3,300,84,900
1004,Success,PayPal,11-01-2023,Jan,2,Male,37,Adult,Clothing,Sweater,west,1,500,230,500
1647,Pending,Credit Card,01-05-2023,May,5,Male,59,Senior,Clothing,Jacket,South,3,500,240,1500
1911,Failed,Bank Transfer,13-12-2023,Dec,4,Male,42,Adult,Electronics,Headphone,west,3,300,75,900
419,Success,PayPal,31-03-2023,Mar,5,Female,44,Adult,Clothing,Jacket,west,3,30,11.7,90
642,Pending,Credit Card,04-05-2023,May,1,Female,54,Adult,Clothing,Pant,South,4,25,12,100
843,Failed,Bank Transfer,25-01-2023,Jan,3,Male,21,Teen,Beauty,Moisturizer,west,3,500,180,1500
895,Success,PayPal,31-08-2023,Aug,3,Female,55,Adult,Clothing,Shirt,east,4,30,14.4,120
1419,Pending,Credit Card,05-02-2023,Feb,3,Female,44,Adult,Clothing,Sweater,east,3,30,9.3,90
1642,Failed,Bank Transfer,27-12-2023,Dec,4,Female,54,Adult,Clothing,Shirt,South,4,25,11.5,100
1843,Success,PayPal,21-09-2023,Sep,1,Male,21,Teen,Beauty,Lip Balm,west,3,500,240,1500
1895,Pending,Credit Card,27-03-2023,Mar,4,Female,55,Adult,Clothing,Sweater,north,4,30,15.3,120
31,Failed,Bank Transfer,31-12-2023,Dec,3,Male,44,Adult,Electronics,Headphone,South,4,300,129,1200
37,Success,PayPal,26-05-2023,May,2,Female,18,Teen,Beauty,Lip Balm,South,3,25,8.75,75
72,Pending,Credit Card,06-12-2023,Dec,5,Female,20,Teen,Electronics,Speaker,west,4,500,195,2000
243,Failed,Bank Transfer,24-06-2023,Jun,5,Female,47,Adult,Electronics,Speaker,east,3,300,156,900
281,Success,PayPal,18-09-2023,Sep,4,Female,29,Adult,Beauty,Face Wash,South,4,500,275,2000
489,Pending,Credit Card,31-10-2023,Oct,1,Male,44,Adult,Electronics,Fan,north,1,30,14.4,30
491,Failed,Bank Transfer,30-12-2023,Dec,4,Female,60,Senior,Electronics,Speaker,South,3,300,78,900
729,Success,PayPal,26-08-2023,Aug,3,Male,29,Adult,Clothing,Shirt,north,4,300,84,1200
822,Pending,Credit Card,16-02-2023,Feb,3,Female,52,Adult,Beauty,Lip Balm,east,3,50,13.5,150
1031,Failed,Bank Transfer,12-11-2023,Nov,3,Male,44,Adult,Electronics,Fan,east,4,300,126,1200
1037,Success,PayPal,17-10-2023,Oct,2,Female,18,Teen,Beauty,Moisturizer,west,3,25,11.5,75
1072,Pending,Credit Card,24-02-2023,Feb,4,Female,20,Teen,Electronics,Headphone,South,4,500,180,2000
1243,Failed,Bank Transfer,08-12-2023,Dec,4,Female,47,Adult,Electronics,Speaker,west,3,300,138,900
1281,Success,PayPal,14-03-2023,Mar,4,Female,29,Adult,Beauty,Moisturizer,north,4,500,165,2000
1489,Pending,Credit Card,28-04-2023,Apr,2,Male,44,Adult,Electronics,Speaker,west,1,30,10.5,30
1491,Failed,Bank Transfer,26-05-2023,May,107,Female,60,Senior,Electronics,Light,South,3,300,129,900
1729,Success,PayPal,22-11-2023,Nov,82,Male,29,Adult,Clothing,Sweater,north,4,300,81,1200
1822,Pending,Credit Card,09-09-2023,Sep,15,Female,52,Adult,Beauty,Face Serum,east,3,50,21,150
840,Failed,Bank Transfer,01-07-2023,Jul,60,Male,62,Senior,Clothing,Pant,north,2,25,11.75,50
1840,Success,PayPal,12-05-2023,May,138,Male,62,Senior,Clothing,Pant,west,2,25,11,50
404,Pending,Credit Card,13-02-2023,Feb,59,Male,46,Adult,Electronics,Fan,west,2,500,160,1000
899,Failed,Bank Transfer,22-05-2023,May,147,Male,26,Adult,Clothing,Jacket,north,2,300,153,600
990,Success,PayPal,29-03-2023,Mar,68,Female,58,Senior,Beauty,Face Serum,east,2,500,235,1000
1404,Pending,Credit Card,20-08-2023,Aug,155,Male,46,Adult,Electronics,Light,South,2,500,185,1000
1899,Failed,Bank Transfer,03-05-2023,May,51,Male,26,Adult,Clothing,Pant,west,2,300,99,600
1990,Success,PayPal,22-11-2023,Nov,48,Female,58,Senior,Beauty,Face Serum,north,2,500,155,1000
382,Pending,Credit Card,14-07-2023,Jul,29,Female,53,Adult,Clothing,Shirt,north,2,500,245,1000
578,Failed,Bank Transfer,05-12-2023,Dec,68,Female,54,Adult,Clothing,Jacket,east,4,30,9.3,120
923,Success,PayPal,10-06-2023,Jun,62,Male,32,Adult,Beauty,Moisturizer,west,3,300,165,900
1382,Pending,Credit Card,20-05-2023,May,139,Female,53,Adult,Clothing,Pant,South,2,500,185,1000
1578,Failed,Bank Transfer,20-11-2023,Nov,66,Female,54,Adult,Clothing,Jacket,north,4,30,12,120
1923,Success,PayPal,03-04-2022,Apr,74,Male,32,Adult,Beauty,Moisturizer,west,3,300,159,900
307,Pending,Credit Card,11-11-2022,Nov,32,Female,26,Adult,Electronics,Headphone,west,2,25,8.5,50
561,Failed,Bank Transfer,29-07-2022,Jul,34,Female,64,Senior,Clothing,Jacket,north,4,500,250,2000
651,Success,PayPal,28-09-2023,Sep,30,Male,51,Adult,Clothing,Sweater,South,3,50,26,150
1307,Pending,Credit Card,29-01-2022,Jan,68,Female,26,Adult,Electronics,Speaker,South,2,25,11.75,50
1561,Failed,Bank Transfer,17-09-2023,Sep,16,Female,64,Senior,Clothing,Sweater,north,4,500,170,2000
1651,Success,PayPal,04-12-2022,Dec,155,Male,51,Adult,Clothing,Pant,east,3,50,23.5,150
988,Success,PayPal,05-08-2022,Aug,85,Female,63,Senior,Clothing,Jacket,east,3,25,8,75
1988,Pending,Credit Card,30-11-2023,Nov,144,Female,63,Senior,Clothing,Shirt,east,3,25,7.25,75
67,Failed,Bank Transfer,19-08-2023,Aug,119,Female,48,Adult,Beauty,Moisturizer,east,4,300,129,1200
1067,Success,PayPal,03-10-2023,Oct,105,Female,48,Adult,Beauty,Face Wash,east,4,300,129,1200
915,Pending,Credit Card,11-10-2023,Oct,95,Female,26,Adult,Beauty,Lip Balm,north,3,30,12.9,90
985,Failed,Bank Transfer,13-06-2023,Jun,113,Female,19,Teen,Electronics,Light,South,2,25,9,50
1915,Success,PayPal,10-07-2023,Jul,53,Female,26,Adult,Beauty,Face Wash,South,3,30,9.3,90
1985,Pending,Credit Card,31-03-2023,Mar,113,Female,19,Teen,Electronics,Speaker,east,2,25,9.75,50
56,Failed,Bank Transfer,27-12-2022,Dec,97,Female,26,Adult,Clothing,Shirt,north,3,300,120,900
159,Success,PayPal,10-11-2022,Nov,42,Male,26,Adult,Clothing,Pant,north,4,50,23.5,200
862,Pending,Credit Card,11-12-2022,Dec,29,Male,28,Adult,Electronics,Light,north,4,300,78,1200
1056,Failed,Bank Transfer,17-04-2022,Apr,54,Female,26,Adult,Clothing,Sweater,west,3,300,114,900
1159,Success,PayPal,02-04-2023,Apr,41,Male,26,Adult,Clothing,Jacket,west,4,50,18,200
1862,Pending,Credit Card,06-02-2022,Feb,64,Male,28,Adult,Electronics,Speaker,west,4,300,165,1200
315,Failed,Bank Transfer,03-07-2023,Jul,122,Male,47,Adult,Clothing,Jacket,west,2,30,15,60
545,Success,PayPal,19-12-2023,Dec,61,Male,27,Adult,Clothing,Shirt,north,2,25,8.25,50
902,Pending,Credit Card,14-02-2022,Feb,108,Female,54,Adult,Beauty,Face Serum,north,1,50,21.5,50
1315,Failed,Bank Transfer,31-08-2022,Aug,14,Male,47,Adult,Clothing,Sweater,east,2,30,12.9,60
1545,Success,PayPal,15-07-2023,Jul,16,Male,27,Adult,Clothing,Pant,east,2,25,8.25,50
1902,Pending,Credit Card,21-12-2022,Dec,97,Female,54,Adult,Beauty,Moisturizer,north,1,50,14,50
170,Failed,Bank Transfer,21-09-2023,Sep,125,Female,25,Adult,Clothing,Sweater,north,2,25,12.5,50
685,Success,PayPal,04-07-2023,Jul,90,Male,57,Senior,Electronics,Headphone,South,2,25,7.75,50
958,Pending,Credit Card,01-01-2022,Jan,116,Male,62,Senior,Electronics,Headphone,west,2,25,11,50
1170,Failed,Bank Transfer,06-01-2023,Jan,96,Female,25,Adult,Clothing,Jacket,north,2,25,8,50
1685,Success,PayPal,20-04-2022,Apr,76,Male,57,Senior,Electronics,Fan,west,2,25,8.75,50
1958,Pending,Credit Card,27-11-2022,Nov,125,Male,62,Senior,Electronics,Speaker,South,2,25,11.75,50
363,Failed,Bank Transfer,23-05-2022,May,92,Male,64,Senior,Beauty,Lip Balm,north,1,25,13.5,25
394,Success,PayPal,19-08-2022,Aug,105,Female,27,Adult,Clothing,Jacket,east,1,500,165,500
537,Pending,Credit Card,01-10-2023,Oct,98,Female,21,Teen,Beauty,Face Wash,north,1,500,275,500
1363,Failed,Bank Transfer,04-07-2023,Jul,33,Male,64,Senior,Beauty,Lip Balm,west,1,25,7.75,25
1394,Success,PayPal,17-04-2022,Apr,14,Female,27,Adult,Clothing,Shirt,east,1,500,250,500
1537,Pending,Credit Card,29-11-2022,Nov,116,Female,21,Teen,Beauty,Lip Balm,west,1,500,140,500
387,Failed,Bank Transfer,26-01-2023,Jan,118,Male,44,Adult,Beauty,Moisturizer,west,1,30,9,30
556,Success,PayPal,05-02-2022,Feb,42,Female,18,Teen,Electronics,Light,South,1,50,12.5,50
782,Pending,Credit Card,13-04-2022,Apr,71,Male,59,Senior,Clothing,Sweater,north,3,300,150,900
906,Failed,Bank Transfer,19-07-2022,Jul,6,Female,20,Teen,Clothing,Jacket,west,1,50,17,50
1387,Success,PayPal,26-07-2022,Jul,37,Male,44,Adult,Beauty,Lip Balm,South,1,30,15.6,30
1556,Pending,Credit Card,17-05-2023,May,35,Female,18,Teen,Electronics,Headphone,north,1,50,22.5,50
1782,Failed,Bank Transfer,07-04-2023,Apr,116,Male,59,Senior,Clothing,Jacket,north,3,300,141,900
1906,Success,PayPal,01-10-2022,Oct,58,Female,20,Teen,Clothing,Shirt,north,1,50,26.5,50
560,Pending,Credit Card,23-10-2023,Oct,7,Female,25,Adult,Electronics,Light,east,1,50,19,50
944,Failed,Bank Transfer,23-08-2022,Aug,136,Male,44,Adult,Clothing,Shirt,east,2,25,12,50
1560,Success,PayPal,13-11-2022,Nov,91,Female,25,Adult,Electronics,Headphone,west,1,50,18.5,50
1944,Pending,Credit Card,18-07-2023,Jul,63,Male,44,Adult,Clothing,Jacket,west,2,25,6.5,50
481,Failed,Bank Transfer,13-07-2023,Jul,48,Female,43,Adult,Electronics,Speaker,north,4,300,114,1200
867,Success,PayPal,24-07-2022,Jul,152,Male,21,Teen,Electronics,Headphone,west,1,500,185,500
882,Pending,Credit Card,22-10-2023,Oct,144,Female,64,Senior,Electronics,Light,north,2,25,13.25,50
961,Failed,Bank Transfer,22-03-2023,Mar,86,Male,53,Adult,Beauty,Moisturizer,South,4,50,23,200
1481,Success,PayPal,09-11-2023,Nov,20,Female,43,Adult,Electronics,Headphone,South,4,300,114,1200
1867,Pending,Credit Card,16-05-2023,May,144,Male,21,Teen,Electronics,Light,South,1,500,190,500
1882,Failed,Bank Transfer,21-06-2023,Jun,15,Female,64,Senior,Electronics,Speaker,west,2,25,9,50
1961,Success,PayPal,15-05-2022,May,95,Male,53,Adult,Beauty,Moisturizer,east,4,50,20.5,200
187,Pending,Credit Card,20-02-2022,Feb,88,Female,64,Senior,Clothing,Pant,South,2,50,21,100
446,Failed,Bank Transfer,02-11-2022,Nov,104,Male,21,Teen,Electronics,Speaker,South,1,50,13,50
1187,Success,PayPal,07-07-2023,Jul,52,Female,64,Senior,Clothing,Sweater,west,2,50,12.5,100
1446,Pending,Credit Card,23-01-2022,Jan,155,Male,21,Teen,Electronics,Headphone,north,1,50,23.5,50
539,Failed,Bank Transfer,30-11-2023,Nov,135,Male,25,Adult,Beauty,Face Serum,South,1,500,205,500
587,Success,PayPal,04-09-2023,Sep,91,Female,40,Adult,Beauty,Lip Balm,north,4,300,99,1200
1539,Pending,Credit Card,06-12-2022,Dec,96,Male,25,Adult,Beauty,Face Wash,north,1,500,170,500
1587,Failed,Bank Transfer,05-11-2022,Nov,140,Female,40,Adult,Beauty,Face Serum,north,4,300,105,1200
212,Success,PayPal,12-10-2023,Oct,105,Male,21,Teen,Clothing,Jacket,west,3,500,215,1500
765,Pending,Credit Card,16-10-2022,Oct,77,Male,43,Adult,Clothing,Sweater,west,4,50,12.5,200
769,Failed,Bank Transfer,09-09-2022,Sep,18,Female,31,Adult,Electronics,Fan,east,4,30,10.2,120
1212,Success,PayPal,16-03-2022,Mar,142,Male,21,Teen,Clothing,Jacket,west,3,500,265,1500
1765,Pending,Credit Card,18-10-2022,Oct,13,Male,43,Adult,Clothing,Pant,north,4,50,16,200
1769,Failed,Bank Transfer,08-10-2023,Oct,116,Female,31,Adult,Electronics,Headphone,north,4,30,9.3,120
321,Success,PayPal,24-09-2023,Sep,30,Female,26,Adult,Electronics,Speaker,east,2,25,9.5,50
356,Pending,Credit Card,27-08-2023,Aug,71,Male,50,Adult,Electronics,Headphone,South,3,500,255,1500
510,Failed,Bank Transfer,29-05-2023,May,14,Female,39,Adult,Beauty,Lip Balm,north,4,50,13,200
534,Success,PayPal,27-04-2023,Apr,112,Male,45,Adult,Clothing,Jacket,west,2,500,140,1000
1321,Pending,Credit Card,23-04-2023,Apr,155,Female,26,Adult,Electronics,Headphone,South,2,25,10.5,50
1356,Failed,Bank Transfer,18-12-2023,Dec,11,Male,50,Adult,Electronics,Headphone,west,3,500,245,1500
1510,Success,PayPal,20-11-2022,Nov,124,Female,39,Adult,Beauty,Face Wash,west,4,50,19,200
1534,Pending,Credit Card,13-06-2022,Jun,72,Male,45,Adult,Clothing,Pant,east,2,500,270,1000
104,Failed,Bank Transfer,09-06-2022,Jun,129,Female,34,Adult,Beauty,Lip Balm,west,2,500,190,1000
110,Success,PayPal,18-11-2022,Nov,149,Male,27,Adult,Clothing,Pant,north,3,300,99,900
352,Pending,Credit Card,28-07-2023,Jul,54,Male,57,Senior,Electronics,Speaker,west,2,500,175,1000
365,Failed,Bank Transfer,23-02-2023,Feb,151,Male,31,Adult,Clothing,Shirt,east,1,300,93,300
887,Success,PayPal,24-02-2022,Feb,44,Male,59,Senior,Clothing,Jacket,west,4,25,10,100
1104,Pending,Credit Card,11-07-2022,Jul,70,Female,34,Adult,Beauty,Lip Balm,east,2,500,150,1000
1110,Failed,Bank Transfer,26-10-2022,Oct,62,Male,27,Adult,Clothing,Shirt,South,3,300,114,900
1352,Success,PayPal,19-10-2023,Oct,14,Male,57,Senior,Electronics,Headphone,west,2,500,260,1000
1365,Pending,Credit Card,08-11-2023,Nov,18,Male,31,Adult,Clothing,Shirt,east,1,300,156,300
1887,Failed,Bank Transfer,11-12-2023,Dec,113,Male,59,Senior,Clothing,Shirt,west,4,25,10,100
629,Success,PayPal,05-01-2023,Jan,39,Male,62,Senior,Electronics,Speaker,east,2,25,8,50
1629,Pending,Credit Card,17-02-2022,Feb,144,Male,62,Senior,Electronics,Headphone,north,2,25,10.75,50
655,Failed,Bank Transfer,31-10-2022,Oct,19,Female,55,Adult,Clothing,Shirt,South,1,500,210,500
1655,Success,PayPal,28-05-2023,May,8,Female,55,Adult,Clothing,Sweater,South,1,500,125,500
567,Pending,Credit Card,08-05-2023,May,5,Female,25,Adult,Clothing,Pant,north,3,300,144,900
1567,Failed,Bank Transfer,07-04-2023,Apr,76,Female,25,Adult,Clothing,Jacket,north,3,300,162,900
182,Success,PayPal,21-06-2023,Jun,27,Male,62,Senior,Beauty,Lip Balm,west,4,30,10.2,120
819,Pending,Credit Card,15-08-2023,Aug,111,Female,35,Adult,Beauty,Face Serum,north,2,50,26,100
1182,Failed,Bank Transfer,03-01-2023,Jan,14,Male,62,Senior,Beauty,Lip Balm,west,4,30,12.9,120
1819,Success,PayPal,05-11-2022,Nov,83,Female,35,Adult,Beauty,Moisturizer,north,2,50,13.5,100
100,Pending,Credit Card,08-02-2022,Feb,21,Male,41,Adult,Electronics,Fan,north,1,30,9.3,30
833,Failed,Bank Transfer,09-05-2023,May,85,Male,42,Adult,Beauty,Moisturizer,west,4,50,24.5,200
1100,Success,PayPal,20-01-2023,Jan,136,Male,41,Adult,Electronics,Light,east,1,30,13.2,30
1833,Pending,Credit Card,30-01-2022,Jan,56,Male,42,Adult,Beauty,Lip Balm,east,4,50,18,200
542,Failed,Bank Transfer,01-06-2023,Jun,50,Female,20,Teen,Beauty,Moisturizer,South,1,50,24,50
723,Success,PayPal,14-07-2022,Jul,120,Female,54,Adult,Beauty,Face Wash,west,4,50,20.5,200
726,Pending,Credit Card,05-06-2022,Jun,72,Male,47,Adult,Clothing,Jacket,east,4,300,126,1200
1542,Failed,Bank Transfer,17-05-2023,May,147,Female,20,Teen,Beauty,Lip Balm,east,1,50,14.5,50
1723,Success,PayPal,10-02-2022,Feb,40,Female,54,Adult,Beauty,Lip Balm,South,4,50,18,200
1726,Pending,Credit Card,26-06-2023,Jun,13,Male,47,Adult,Clothing,Sweater,west,4,300,93,1200
488,Failed,Bank Transfer,05-07-2022,Jul,26,Female,51,Adult,Electronics,Speaker,South,3,300,123,900
1488,Success,PayPal,12-11-2022,Nov,9,Female,51,Adult,Electronics,Fan,east,3,300,126,900
239,Pending,Credit Card,19-09-2022,Sep,1,Male,38,Adult,Electronics,Headphone,South,3,500,165,1500
498,Failed,Bank Transfer,22-03-2022,Mar,41,Female,50,Adult,Clothing,Jacket,South,4,25,8.25,100
532,Success,PayPal,15-08-2022,Aug,92,Female,64,Senior,Clothing,Jacket,north,4,30,12.9,120
669,Pending,Credit Card,23-01-2022,Jan,110,Male,24,Teen,Beauty,Lip Balm,east,4,300,87,1200
877,Failed,Bank Transfer,01-10-2022,Oct,134,Female,58,Senior,Clothing,Shirt,east,1,25,6.75,25
1239,Success,PayPal,08-07-2022,Jul,134,Male,38,Adult,Electronics,Fan,west,3,500,255,1500
1498,Pending,Credit Card,29-08-2022,Aug,51,Female,50,Adult,Clothing,Pant,north,4,25,12.5,100
1532,Failed,Bank Transfer,23-03-2022,Mar,51,Female,64,Senior,Clothing,Pant,west,4,30,15.6,120
1669,Success,PayPal,04-08-2022,Aug,83,Male,24,Teen,Beauty,Lip Balm,South,4,300,123,1200
1877,Pending,Credit Card,25-01-2023,Jan,72,Female,58,Senior,Clothing,Sweater,north,1,25,10.5,25
422,Failed,Bank Transfer,21-08-2022,Aug,67,Female,28,Adult,Clothing,Shirt,west,3,30,13.2,90
466,Success,PayPal,11-01-2023,Jan,66,Male,63,Senior,Electronics,Speaker,South,4,25,13.75,100
1422,Pending,Credit Card,07-05-2022,May,35,Female,28,Adult,Clothing,Jacket,north,3,30,13.5,90
1466,Failed,Bank Transfer,16-01-2023,Jan,64,Male,63,Senior,Electronics,Speaker,north,4,25,10.75,100
583,Success,PayPal,28-01-2022,Jan,131,Female,24,Teen,Electronics,Fan,east,4,25,7.75,100
654,Pending,Credit Card,14-08-2023,Aug,92,Male,42,Adult,Clothing,Shirt,west,3,25,9.25,75
1583,Failed,Bank Transfer,12-11-2023,Nov,102,Female,24,Teen,Electronics,Light,north,4,25,13,100
1654,Success,PayPal,13-10-2023,Oct,111,Male,42,Adult,Clothing,Shirt,South,3,25,6.25,75
40,Pending,Credit Card,07-06-2022,Jun,78,Male,45,Adult,Beauty,Face Serum,west,1,50,24.5,50
699,Failed,Bank Transfer,21-11-2022,Nov,129,Female,37,Adult,Clothing,Jacket,west,4,30,16.2,120
727,Success,PayPal,15-11-2023,Nov,32,Male,55,Adult,Beauty,Face Serum,west,3,300,105,900
830,Pending,Credit Card,29-09-2022,Sep,77,Female,64,Senior,Clothing,Jacket,east,3,50,18.5,150
1040,Failed,Bank Transfer,12-12-2023,Dec,112,Male,45,Adult,Beauty,Moisturizer,north,1,50,21,50
1699,Success,PayPal,29-07-2023,Jul,23,Female,37,Adult,Clothing,Jacket,north,4,30,12.9,120
1727,Pending,Credit Card,08-08-2023,Aug,72,Male,55,Adult,Beauty,Lip Balm,South,3,300,75,900
1830,Failed,Bank Transfer,04-03-2023,Mar,87,Female,64,Senior,Clothing,Shirt,west,3,50,21,150
224,Success,PayPal,11-11-2022,Nov,99,Female,25,Adult,Clothing,Sweater,east,1,50,24,50
271,Pending,Credit Card,12-09-2023,Sep,44,Female,62,Senior,Beauty,Face Serum,north,4,30,9.3,120
1224,Failed,Bank Transfer,20-01-2022,Jan,103,Female,25,Adult,Clothing,Pant,South,1,50,20,50
1271,Success,PayPal,19-01-2022,Jan,27,Female,62,Senior,Beauty,Face Serum,west,4,30,9,120
36,Pending,Credit Card,22-02-2023,Feb,40,Male,52,Adult,Beauty,Lip Balm,north,3,300,144,900
157,Failed,Bank Transfer,15-05-2022,May,98,Male,62,Senior,Electronics,Speaker,north,4,500,170,2000
796,Success,PayPal,01-10-2022,Oct,38,Male,43,Adult,Beauty,Moisturizer,east,4,30,7.8,120
839,Pending,Credit Card,11-11-2023,Nov,130,Female,20,Teen,Electronics,Headphone,west,4,300,96,1200
927,Failed,Bank Transfer,21-02-2022,Feb,83,Male,43,Adult,Electronics,Fan,north,4,500,250,2000
1036,Success,PayPal,17-08-2022,Aug,121,Male,52,Adult,Beauty,Lip Balm,South,3,300,117,900
1157,Pending,Credit Card,23-12-2022,Dec,81,Male,62,Senior,Electronics,Light,South,4,500,270,2000
1796,Failed,Bank Transfer,12-11-2023,Nov,69,Male,43,Adult,Beauty,Lip Balm,east,4,30,11.1,120
1839,Success,PayPal,28-08-2022,Aug,92,Female,20,Teen,Electronics,Speaker,South,4,300,156,1200
1927,Pending,Credit Card,06-09-2023,Sep,46,Male,43,Adult,Electronics,Fan,South,4,500,180,2000
407,Failed,Bank Transfer,16-07-2022,Jul,117,Female,46,Adult,Electronics,Speaker,north,3,300,138,900
1407,Success,PayPal,10-04-2022,Apr,54,Female,46,Adult,Electronics,Light,north,3,300,120,900
46,Pending,Credit Card,08-11-2022,Nov,54,Female,20,Teen,Electronics,Speaker,South,4,300,84,1200
509,Failed,Bank Transfer,10-07-2023,Jul,70,Female,37,Adult,Electronics,Light,west,3,300,141,900
874,Success,PayPal,17-01-2022,Jan,90,Male,60,Senior,Beauty,Moisturizer,South,1,30,12.6,30
1046,Pending,Credit Card,21-07-2023,Jul,5,Female,20,Teen,Electronics,Headphone,north,4,300,156,1200
1509,Failed,Bank Transfer,25-11-2022,Nov,67,Female,37,Adult,Electronics,Speaker,South,3,300,129,900
1874,Success,PayPal,14-05-2022,May,126,Male,60,Senior,Beauty,Face Wash,east,1,30,12.6,30
788,Pending,Credit Card,20-06-2022,Jun,90,Female,52,Adult,Beauty,Moisturizer,South,3,300,105,900
1788,Failed,Bank Transfer,03-05-2022,May,98,Female,52,Adult,Beauty,Lip Balm,South,3,300,150,900
378,Success,PayPal,03-11-2022,Nov,81,Male,50,Adult,Beauty,Face Serum,South,1,300,165,300
1378,Pending,Credit Card,28-04-2022,Apr,27,Male,50,Adult,Beauty,Lip Balm,east,1,300,132,300
480,Failed,Bank Transfer,22-12-2022,Dec,126,Female,42,Adult,Beauty,Face Wash,east,4,500,225,2000
492,Success,PayPal,16-12-2023,Dec,4,Male,61,Senior,Beauty,Moisturizer,west,4,25,6.5,100
737,Pending,Credit Card,23-03-2023,Mar,26,Female,33,Adult,Clothing,Shirt,east,1,50,14,50
1480,Failed,Bank Transfer,26-11-2023,Nov,3,Female,42,Adult,Beauty,Moisturizer,east,4,500,165,2000
1492,Success,PayPal,26-08-2023,Aug,146,Male,61,Senior,Beauty,Face Serum,west,4,25,10,100
